Airframe_Zone,Stress_MPa,Vibration_mm,Fatigue_Life_Cycles,Failure_Risk_Score
Fuselage,145.35432371476404,16.643506852408972,247.9843558399161,100.0
Wing Tip,219.82885509192215,25.283188313956398,247.41552708643883,100.0
Fuselage,376.7634908472913,0.966783573906214,133.0762346826581,77.23772908276874
Tail Fin,198.4405366923307,25.227797421913117,93.54392587146066,100.0
Wing Tip,321.8899863113006,4.135360983631583,176.1400031762386,100.0
Tail Fin,86.60349419008678,28.567622357061214,47.995448708432555,70.00712240650375
Wing Tip,297.13352595219493,15.630463137804876,218.05349020632048,100.0
Tail Fin,155.1475695462899,20.019184159061076,39.599768126421615,78.53678192878051
Wing Root,343.33434553634703,5.376417441069858,214.29389330434725,98.07949018483896
Tail Fin,121.42595138774723,27.850151565001255,242.63199870957175,100.0
Tail Fin,154.75611124761724,23.676471554109256,66.93561878386438,99.84074638531158
Fuselage,320.41129098596593,5.666132633845421,169.82733053105434,75.78696381686825
Fuselage,108.5319519423018,15.842184802778936,132.87848585224816,84.50404537061888
Fuselage,349.5609233089519,23.881546989669474,158.6955890972161,100.0
Fuselage,100.50173848345084,8.328418292258275,140.81268121338448,55.852308093277266
Tail Fin,369.0884636336278,1.6817440119954872,76.40792380597951,95.12753929042269
Tail Fin,370.56376280544094,23.68147304131701,149.53723128644316,100.0
Wing Root,177.69423350721328,18.108865371126356,249.89163729635746,100.0
Tail Fin,156.56395617997364,21.38959412956845,121.54351541268488,100.0
Tail Fin,142.76050688456127,15.562132345057016,155.70663943259396,100.0
Fuselage,192.64877251418727,23.319805885014173,35.23319972537112,77.48306533163787
Fuselage,180.88965916685436,25.255821651918808,44.36649825440207,94.16639092185022
Wing Tip,303.95628746692176,6.857272386592756,87.32172945257665,100.0
Fuselage,247.24460500303096,8.79096762992323,47.5065323369804,55.24169087236184
Fuselage,248.20058496716507,6.395317502817216,18.603633038241888,54.09112591099192
Fuselage,102.40399671359297,20.483097331721748,143.6164809360441,94.49221025522692
Wing Tip,371.6685204286559,11.293631381927973,82.92214527497508,100.0
Tail Fin,312.3451802156302,7.415555200339683,89.54551765074227,100.0
Fuselage,139.56017266945543,9.166389232144528,15.167295959854464,45.94770207936852
Wing Root,274.61498763412874,9.86771615759886,212.78676257882935,100.0
Wing Tip,243.85475169936933,15.4367441259509,90.85124625249837,100.0
Fuselage,14.010953414919891,21.623474210643263,178.03030982603923,94.31144353360769
Wing Tip,179.90146827803883,23.93718412667843,73.14164309422004,92.92018068890997
Tail Fin,111.80892523159075,10.629907714240504,209.47008861262879,100.0
Wing Tip,394.0898401471667,28.200394451536337,115.93935998167461,100.0
Wing Tip,73.48848579042945,18.058778606742806,41.86570639646938,46.9003477405525
Wing Root,185.02373355789976,27.440364072432963,51.401387381787295,72.29377684913652
Tail Fin,235.37753395069444,27.17861336231879,205.2649225899968,100.0
Wing Root,377.197835010932,23.634082143775373,118.28583834357248,99.6505393211558
Wing Tip,166.93844112673156,26.595313202773607,224.4128977923005,100.0
Wing Tip,125.07821621308065,9.316285490141409,31.229008745775584,62.69600881651462
Wing Tip,143.42197213680168,13.18374978350474,208.58254690849176,100.0
Wing Root,77.60379066035954,14.831614152922628,33.64626620372091,41.18312341186819
Wing Root,242.47196254293934,13.298395724229703,45.279354624325286,50.82952155397227
Fuselage,162.1468915284523,10.976383608737471,16.086051309627525,42.31092117405246
Wing Tip,230.97605097313055,19.882399697906166,225.10468431308854,100.0
Wing Root,228.62612551040897,28.3084457205156,25.26983970779934,68.07275815607534
Wing Root,234.9743786417531,14.187460095923178,34.08372839973231,43.085816339573746
Fuselage,238.1805924604192,7.175119899089695,224.44600098384623,90.12871373669464
Wing Tip,266.89987910353864,16.202610340567908,30.299927174386863,100.0
Wing Root,317.9019963853804,22.570744378436725,142.5076411283564,100.0
Wing Root,111.27162719066145,29.106847167540323,110.65229809893168,85.85609183439782
Wing Tip,66.28058828142518,3.9131888863189137,11.676252927949703,18.993223507721957
Fuselage,249.44841946684073,7.95931448837828,146.51977981438353,74.77700390275102
Wing Root,360.11999093879285,22.482795113403625,23.72776595466468,61.925513431698036
Wing Root,324.22866501060497,10.181294742529554,56.21954655817728,54.9196786436838
Fuselage,335.4904715121561,11.070872371814376,228.65864896046097,100.0
Tail Fin,325.2782381685395,24.79689651709472,99.22971361479821,100.0
Fuselage,117.5453877320997,6.525279387908941,9.105294600633691,27.222272495969708
Wing Tip,217.31313954782516,1.4634422931426283,121.52106699639204,100.0
Tail Fin,107.41114335414272,19.797724551439902,156.7135628531275,100.0
Wing Root,36.69567650074654,12.821176376601345,33.50782886530149,33.41330366030838
Wing Tip,311.69311967498095,1.7991911919596995,174.86711266500313,100.0
Wing Tip,167.25102489196837,25.092498309017586,204.59439615394734,100.0
Fuselage,180.88891949987857,27.028180588278342,240.7540544192434,100.0
Wing Root,273.5709407905887,19.91571481677842,22.176494212107954,50.63902413324511
Wing Tip,122.32208491037605,16.91167621408384,12.143020575411803,54.364217996620475
Wing Root,227.2458001772637,7.325728773117016,128.09468535576224,66.00222623245114
Wing Tip,112.31375704456883,9.734979279362832,209.9421302014182,100.0
Wing Tip,257.8115991761448,19.079709305823876,103.78660513003658,100.0
Wing Root,132.78207344714303,1.7700458801122227,196.33614659288665,81.99744166038363
Wing Root,67.11014007509829,25.071426609439726,137.37265028862527,85.33249920719848
Wing Root,102.48634173130738,3.674618450415836,193.19140370331615,73.69537978325671
Wing Tip,198.7680232786676,15.665815555262162,80.57472896492358,96.4379431819172
Tail Fin,93.92974709594519,26.588476938444728,142.05432930320245,100.0
Tail Fin,386.6414118297015,12.157081275432999,183.45085931321327,100.0
Fuselage,344.30474625323956,24.70259119764109,112.9405143630153,100.0
Wing Tip,113.71209574652633,29.714802961912625,11.31355169726603,56.43488986142489
Tail Fin,84.54151449506976,14.059699179957388,110.5910559706014,70.5756905254417
Wing Root,252.87382726353803,7.0689443341310065,80.26802217021137,52.234670228544246
Tail Fin,367.60739879835717,23.40056908672046,36.97280970871013,100.0
Wing Root,360.20621227063754,2.981766036651794,101.31045735205326,72.91254707897696
Wing Tip,323.93585485570924,2.045543220048406,44.10810085088097,100.0
Wing Tip,19.246023921362166,25.13094256798491,243.79919603189512,97.89345354392354
Wing Tip,113.16116355564691,8.756833241269593,73.04117640095674,60.925679044498764
Wing Tip,163.22909246833981,1.3452466135408083,147.8968361165764,87.46905018544523
Wing Root,314.8300368865956,9.754342105535924,65.7289728884638,51.81084272020368
Tail Fin,389.7821612092883,16.553860543859216,72.43359935406703,100.0
Wing Tip,230.76794211478438,22.667861861550637,37.331503307870626,91.55952647549138
Tail Fin,176.18728280137,25.054724419999353,202.38395731401877,100.0
Fuselage,133.84628614910568,8.151957821924288,26.459867864456868,39.76542384491401
Fuselage,42.57471672520732,6.728215305462103,189.3547427086911,56.4293611210429
Fuselage,349.5472137785613,22.893064510391333,183.24466140514826,100.0
Tail Fin,72.93326977146941,17.373878409365986,202.33092067849665,100.0
Wing Tip,365.21304167822717,16.648737791201913,184.80681736545802,100.0
Tail Fin,275.08191456500464,2.1720727488921443,13.494812535386265,54.290475578902544
Fuselage,141.63766169468937,24.184110665368607,65.39737688130583,81.38279753401332
Fuselage,99.6975640456638,12.633467175953822,63.93023836913644,48.87228910779617
Wing Tip,318.30299900595264,4.662674023629857,138.66761983905627,100.0
Wing Root,271.7956218393617,8.483996288462087,24.901260527634804,46.68262787954875
Wing Root,183.36601868956225,15.38626122592702,33.73363621110904,43.42453543362923
Wing Tip,235.34474959792303,26.049995588646123,75.91268279677455,100.0
Fuselage,309.52211977215177,13.313664195165922,114.37827084015444,94.81073044654028
Tail Fin,341.7240659258953,6.445087151186229,233.93609449459314,100.0
Wing Tip,118.78584966865594,4.310646134671757,29.388895638149908,50.67888392312385
Tail Fin,25.654155043292942,26.752444602704443,248.0308730734676,100.0
Fuselage,264.3162941338437,23.53712101338967,198.90856751793214,100.0
Wing Tip,59.12252658794972,29.38497087546816,170.09053007615114,100.0
Fuselage,62.68125702804667,4.977374590607511,222.9462714909706,58.26946970589014
Tail Fin,98.24624770124262,20.92445203155522,62.166541549085025,74.24334530460446
Fuselage,267.84486458719164,19.740942917407,66.5146253979661,83.61571413513688
Fuselage,341.2840984280369,1.8274062264450188,184.86705846520334,78.71583013417047
Wing Root,81.54643644858943,18.027184951315498,105.7867699960844,79.40891060544506
Tail Fin,20.862373920219017,19.125572118423403,109.46759741639752,73.82979513163397
Tail Fin,292.459265724662,15.031670654043516,160.18587635932113,100.0
Wing Tip,357.2498851335538,17.51799543868065,143.1602938551278,100.0
Tail Fin,151.4739041556693,16.627541684742024,210.75598628985466,100.0
Wing Root,168.57030957019418,4.726803031727912,180.10611420799881,85.92590291553063
Tail Fin,293.46714410881265,23.650705613837143,248.631740551924,100.0
Fuselage,275.056941134106,28.404776998946552,77.47690388665133,100.0
Tail Fin,304.9703651373258,2.9091846378728397,231.450332344692,100.0
Wing Tip,16.334942851686943,21.9989526062941,84.26495105894543,45.90224548025956
Fuselage,336.53257278401844,4.257399466712492,35.936428591394304,51.06707355781752
Fuselage,50.33930479558852,12.359802898203101,183.5901040257635,56.7124011500186
Wing Tip,126.52531971115813,26.79040215537627,8.34033585692626,64.811793369117
Wing Root,15.030013217914922,16.43883249946424,213.53193017936553,100.0
Wing Tip,331.2065041112939,27.014242747251757,140.51243290930103,100.0
Wing Root,246.782759544595,11.967427262358127,63.87328524533985,61.814203643227856
Wing Tip,197.21847715093338,4.571456867091526,24.85445956393891,66.30059769315852
Tail Fin,398.27187119136823,17.690076255668107,204.05608615582204,100.0
Wing Root,195.8198957833658,9.889970793424245,124.8137649503669,75.90841186443991
Tail Fin,61.951870413285185,19.1556895657325,36.4398362362473,63.08853116677431
Wing Tip,56.629179123302016,17.392964166909746,67.90215659589072,49.654172966550966
Wing Tip,294.7971839165328,18.765595693292184,50.72678525043223,100.0
Tail Fin,309.3245439303751,9.572128966968462,125.55334989868814,100.0
Tail Fin,58.96441806040607,28.922658450492662,31.470917047219743,76.81605538455601
Wing Root,126.24950370468088,8.696432314593682,194.02045518962947,100.0
Wing Tip,238.37919671031887,16.558174185212472,62.26649404900234,100.0
Wing Root,125.30936531593146,28.010065385897303,133.18719846786433,98.1858239981403
Tail Fin,130.03065306432813,18.602318138186824,224.99414689371554,100.0
Tail Fin,222.46116852328765,4.502805374872239,223.94063706980276,100.0
Wing Tip,365.422284130666,1.1175564758886314,82.36442205612653,100.0
Fuselage,390.3201906304482,25.079528519601894,79.23928921059735,100.0
Tail Fin,304.9389786547494,13.898418050732829,106.00853331875805,100.0
Wing Root,224.68399307014678,23.80543782601652,82.90572507838206,70.97000369149578
Fuselage,34.19433781522479,10.50950538563224,128.95325530829183,60.20168271676516
Wing Root,33.83082037165659,15.229436907422594,31.052637850315655,36.27505978477055
Fuselage,171.78200565332727,11.924595137032819,166.62411686796622,85.61649130767744
Tail Fin,188.4027917892564,12.209965201561639,116.56886819274887,100.0
Fuselage,382.2807122549362,4.967253273913917,121.96696642268665,72.1217803332361
Wing Tip,214.85078332481748,3.7806580464774524,217.7014773549935,100.0
Tail Fin,73.4377178911392,22.163787456520442,56.163579196174545,68.91365162973014
Wing Root,93.81744724082048,1.7379401665872114,94.09311293526515,40.65719160391151
Tail Fin,40.919311006164776,17.192591529240776,227.4645436283073,100.0
Wing Root,77.1135526565243,26.423692868890978,141.79631719070784,98.5882752283596
Fuselage,41.44000801614468,28.21727337624239,190.007736274073,100.0
Wing Tip,205.9714419625035,6.422743755322019,82.17754123229923,84.62315875918264
Wing Tip,376.94326612808965,4.168202322210675,219.40773656218227,100.0
Wing Tip,137.01707280494176,12.127013380087531,152.8168780719485,95.94086847219599
Wing Root,236.45163810475728,28.110148823332505,169.7014183870777,100.0
Fuselage,68.16492211649759,23.684795648162947,156.393232162343,100.0
Tail Fin,327.61084391481694,8.769875200266668,37.38401614969858,90.74473443706354
Wing Tip,248.04722317414777,1.2112507055556714,33.532437968019565,84.34046813625768
Wing Root,159.45399271942816,6.881816940109397,113.43144975353977,62.34493143069077
Wing Tip,86.7862699925166,13.513941290803656,53.855841450841076,53.13442383032917
Tail Fin,226.3279396674632,24.86500310222548,159.70740418284007,100.0
Fuselage,183.70074513137016,0.9297310651627275,65.61293802929472,33.261895413867
Tail Fin,95.9901793717522,18.956698288104658,145.04387412332125,97.43952844545485
Fuselage,329.64772569566196,24.833186140869557,197.9968361340806,100.0
Wing Tip,269.9435709102836,2.8631189349832664,113.24925767647888,100.0
Wing Tip,65.75474226429334,22.39765937602275,64.81959413545749,48.76596632009871
Wing Root,209.56590437473332,14.757181406506593,98.78210459874494,79.2277939814614
Wing Tip,85.72351892797208,14.495829361811682,6.796866954864168,39.594180656297254
Tail Fin,230.74718570625018,26.401988628911482,141.67905053671794,100.0
Fuselage,54.280850507251806,27.56751878478547,195.56375489232042,100.0
Wing Root,378.9286470397837,25.34387861118624,77.67005812848781,94.78778803744427
Fuselage,375.4018668551442,29.52892967123434,200.1386753857473,100.0
Tail Fin,149.67448944636632,29.690407334837513,172.65699098670947,100.0
Wing Tip,28.319466528274518,27.87752663175102,27.329456663945997,43.84768239649347
Wing Tip,271.46939018079786,19.433675745642343,105.64325844990488,100.0
Wing Tip,171.33468480425154,19.76270119628421,147.00667882089348,100.0
Wing Tip,163.32738050266593,7.489257819953343,28.75658938652906,63.90136942399566
Wing Root,250.83635487430152,6.629610918369898,148.98576948044877,80.44827246819601
Tail Fin,38.366629633680674,8.77772399051852,90.73477412482494,46.92774072509862
Wing Tip,339.0644671550445,10.085222434995918,173.3874128327168,100.0
Wing Tip,391.50606072535777,5.8363110906775,200.7937029206716,100.0
Wing Root,326.08260471403173,8.543194095718297,184.2327192924778,100.0
Tail Fin,347.90504158048304,2.258711097667441,174.55238549473748,100.0
Wing Root,264.38729325062957,14.059515622879253,170.56151675932983,100.0
Wing Root,62.734752348013345,20.425953337424556,102.02023676447573,84.43505457249849
Wing Root,14.320635511780774,22.04011687266496,145.0883824043152,86.60928521824292
Fuselage,91.243002103322,10.985460452239822,168.95866233159234,69.4584936100227
Wing Tip,283.28295330086286,17.876092683936893,234.9728792568762,100.0
Fuselage,193.97853663219124,16.827417398190573,144.72029998919066,86.76075242702346
Wing Root,36.96989141021548,24.911212878252364,67.36243301580699,63.18430343950065
Wing Tip,111.8533486792355,21.00111702061991,144.01078131823797,93.38436648107887
Wing Tip,86.3446864981936,15.63866492732006,36.97361711117274,40.20674871553292
Wing Root,173.44879443766325,18.179328966688466,130.85842452774966,85.25807596612933
Fuselage,134.42757898957353,12.757664860330946,227.46369689686867,89.25620496066654
Wing Tip,238.08284640925845,28.27349000642893,47.730270442317384,100.0
Wing Tip,33.7517539088024,1.4124610011101981,180.03145486027196,60.81768768541272
Wing Tip,359.66411680291395,6.290681918176477,10.528305367810074,100.0
Tail Fin,57.46116962340219,17.848762309360687,82.4390325415997,74.2359970621025
Fuselage,302.44537320242483,27.43472327325075,145.17012611194053,100.0
Wing Tip,74.20200016223689,5.844569600075593,198.71931996554113,80.94726059236208
Fuselage,239.31673549089479,13.081742543634903,155.77809105610467,77.69787958648122
Tail Fin,79.15735575733638,21.83061326346523,194.3043920914008,100.0
Tail Fin,166.12200610746768,24.450050658306203,8.396223298650728,88.04883700063854
Wing Tip,346.7571590159971,9.609667122813653,76.9160241523718,100.0
Fuselage,355.6068046818373,14.026297584516954,143.32470653869856,93.24101213670981
Wing Root,355.5064582439957,24.574331749128863,9.64162382671687,54.325289342037564
Fuselage,353.103436894794,1.9520169789524675,61.61480895425157,55.88559493972923
Fuselage,63.67559641536093,0.5274177976638514,226.28978869945328,43.877895445571156
Tail Fin,305.6357641943744,22.920163576381906,81.58651610253354,100.0
Tail Fin,373.3622097356558,18.80095193764977,201.92003282288186,100.0
Wing Root,314.937456068787,23.09282999459989,174.45563470730266,100.0
Wing Root,138.1376784554614,2.1067483973217085,49.70221995986006,29.573114677652654
Tail Fin,90.65897832202454,15.381450279245984,81.48648545943671,72.69209828138938
Wing Root,90.56659632649452,9.741361059128005,160.8367629862953,87.58234874580188
Tail Fin,364.608550830427,11.421849477695012,189.06333647157288,100.0
Wing Tip,308.4255951642129,4.723260055430194,166.1404560826086,100.0
Fuselage,34.34821763833433,14.84212279609405,31.708335832027533,47.16550875628433
Tail Fin,42.1383290261598,18.19905181870145,123.9834820068979,82.28163371033304
Wing Tip,344.3200655742185,23.05720303635377,40.94030293371948,100.0
Tail Fin,48.028000060911346,25.67321188848424,85.3992177266339,82.20225969807349
Wing Tip,209.1224594041164,4.03861178106361,81.45569093974505,88.38838819524038
Wing Tip,79.07958623731908,0.651619013774029,114.12533267091777,59.73094326243522
Wing Tip,303.21180692310566,24.45241392181756,236.70867704535289,100.0
Tail Fin,315.4540273161047,24.195724687611783,246.70796295803055,100.0
Wing Root,108.40274709270966,26.2547728369485,46.37032352574678,64.24001005540632
Tail Fin,345.2750381813298,28.804429397184652,58.33956567964712,100.0
Fuselage,83.78635903223841,21.75132795830015,130.22284142992763,93.6933737738086
Wing Tip,196.1080309730049,23.895359336934348,245.40419137658822,100.0
Tail Fin,281.8394247416768,11.207993791914213,220.42349125846664,100.0
Tail Fin,64.30626939170271,18.554251633803933,80.0437442374467,67.70161482685234
Wing Tip,274.8734016446295,19.12559134047961,71.28701783955789,100.0
Wing Tip,255.55505452605112,25.9727959468889,37.410547174504366,100.0
Tail Fin,14.17896610118999,16.5555914419499,244.0658105444885,100.0
Wing Root,109.699246580191,16.063127645482886,47.04110993097155,47.68774884283948
Wing Tip,207.1531087721612,15.47885622656278,38.901040706536364,79.90216677267168
Tail Fin,164.73447201765643,14.48318484547913,115.56032044791303,94.12929488883302
Tail Fin,174.65497121346445,23.65938567086972,52.94959682441402,98.86222406835314
Tail Fin,342.76456298687583,20.36962405487603,38.653627762325186,100.0
Wing Root,242.45954514677058,29.87416633551403,111.63925851585569,100.0
Tail Fin,10.641065273855377,11.604241394360471,144.836562834973,72.1229668734069
Wing Root,10.08854490511966,27.492545363552054,211.75045575157762,100.0
Wing Root,330.6689639050341,22.709035348525084,184.5505008962986,100.0
Wing Tip,177.90897015608442,4.0146498238834205,130.5362410793661,98.89724558990217
Wing Root,38.47140123085465,22.448843120256463,179.19523567770375,100.0
Tail Fin,397.7888180474288,7.365486293008779,18.188478602572474,94.16989326989496
Wing Root,117.05760266776052,18.927587241369643,24.885234993610055,52.508406974246675
Wing Tip,273.4788416913011,15.512375067061466,216.05419307522442,100.0
Wing Tip,271.9192197461811,1.435813508572919,136.0668349853138,100.0
Wing Root,106.95590499918947,16.38265188896525,248.07323167225277,100.0
Tail Fin,346.5397334692857,8.378712719961806,135.99192615350333,100.0
Wing Root,101.55422447273881,24.65664348035391,87.64599916721255,81.39975826692896
Tail Fin,36.772979797670175,29.760731280451004,238.092231184881,100.0
Wing Tip,82.97846546009568,16.888712311625785,76.3834628452474,55.73752444115339
Wing Tip,151.6763905955708,13.440101257258616,244.48658326117882,100.0
Wing Root,51.65227456092182,28.625384941771802,19.755601500572876,57.39512128092725
Wing Tip,397.5757503974871,9.781552813588364,170.134296046572,100.0
Fuselage,37.508898661253056,27.328170358733356,51.58154774808289,87.3416157543363
Tail Fin,347.2144182950708,4.000488126998894,47.109745473301444,99.32582685998759
Tail Fin,75.83590225598003,25.69131502318466,8.241059161797025,63.04025435048114
Tail Fin,55.067766905446376,25.174417228076365,128.10408419187758,95.02634363868523
Tail Fin,122.69772471921281,11.623090964550116,101.36356424437123,77.08486472547267
Wing Root,183.72664259637227,17.970531280277495,176.72916442940982,100.0
Tail Fin,320.6118189941561,22.314342380542453,163.15591732057794,100.0
Wing Root,56.10674070825935,12.344179511663851,199.31649180094882,97.93756383700472
Wing Tip,116.85535879328901,28.691659284361435,238.63998891827393,100.0
Wing Root,296.53634240336004,21.138097724194083,213.96696404437242,100.0
Wing Root,307.77117903060275,3.7061349115534163,245.40810646086283,100.0
Wing Tip,196.31942929581902,14.6056882448974,193.15264462514872,100.0
Fuselage,375.8450144315712,27.570594698180788,222.42989035215618,100.0
Tail Fin,281.658946836178,27.760153170947653,205.97940159606424,100.0
Wing Root,148.8235316535498,4.880950058488584,151.1344334763182,78.62705489466556
Tail Fin,225.25518081358194,7.634226764752917,109.36939226976489,91.9652795751551
Wing Tip,260.69007749746055,18.22789179386271,175.5395660839246,100.0
Wing Tip,306.13123350858007,21.523635760103062,52.32420206006602,100.0
Wing Tip,52.84661435890535,26.5686770467957,89.017767376003,52.322420968095656
Wing Tip,170.82293003712562,2.6321699534087095,146.06753637973083,99.42675715603775
Tail Fin,103.91348826853756,11.91081364053046,24.74229901019583,53.18298355883362
Tail Fin,90.75226251938281,16.547206782906542,61.74176106715524,64.86481601379192
Tail Fin,58.06650867169506,9.576533139599482,231.88459215547505,100.0
Fuselage,232.45970164742022,17.656144030920668,180.10044043275488,100.0
Fuselage,226.05736964622108,16.269496965111106,52.88721009025797,66.08775046697636
Tail Fin,127.57059318893228,18.181503289723597,54.309628092945744,74.53726359500249
Tail Fin,242.9974046036338,26.4864072360702,17.153447545623273,100.0
Wing Tip,204.6875892681194,6.889085976003606,218.7933419440446,100.0
Wing Root,143.43171404363903,28.865746598058205,113.98884604274751,91.69790134691547
Fuselage,84.23142028706854,27.558007458833455,140.6218405022777,100.0
Tail Fin,143.32112634773068,13.29398277395121,212.87558472953484,100.0
Wing Tip,394.44961733843905,23.842886628652163,152.33909731869804,100.0
Tail Fin,339.56546306969057,12.15407346677548,17.559547498119553,84.96319297836544
Wing Root,34.37770718906022,11.930260682741821,147.9382721595166,90.08372085691333
Tail Fin,82.70372389305008,22.606398381026228,138.69551235919133,95.44938190963865
Wing Root,242.60924230400738,14.79834074962107,11.582575241009147,34.740420250205005
Tail Fin,288.8987577285863,28.735477559923986,109.64073611328409,100.0
Wing Root,126.87078669818142,28.88201207286831,136.23045264395574,100.0
Tail Fin,58.14544766603849,6.576411058370369,5.2311367405696165,30.054978202107648
Wing Root,18.613479667460098,11.059855238716557,86.7469182052547,47.184357764540145
Wing Root,69.72635503274292,21.97943490141691,152.06159547439785,95.71652929343477
Tail Fin,283.33762265891716,25.73875814135824,107.48132221790405,100.0
Wing Root,36.69187660462419,26.973220890486797,34.248347777858214,55.11617713816944
Tail Fin,338.42167636856954,18.616928697531783,84.82702308476493,100.0
Wing Tip,142.60171056335793,26.154665701959054,26.592935589289414,64.95144622758174
Tail Fin,148.87630321490445,20.571340205994403,72.15948913570416,91.14567586844235
Fuselage,218.78562954404612,19.24203872789547,53.139306904271734,84.291915236709
Fuselage,212.05009442704883,22.566474262632372,209.95006823642134,100.0
Fuselage,179.80456612590305,28.617043374627066,181.21507414107882,100.0
Tail Fin,85.21952178894956,3.2350869189029616,135.3946043397675,66.38593632192152
Fuselage,230.1224692341016,18.21720431112051,45.73255593567666,80.41905119311731
Wing Root,287.5933985464703,27.001480617446127,147.75810590587278,100.0
Fuselage,270.0074042380801,18.88969719581726,152.60494676203027,100.0
Fuselage,169.07694731783923,8.749271395549584,38.41073022955363,50.54721281472987
Tail Fin,82.45301233249604,3.0065055517392594,111.88027645750356,58.4402199707656
Wing Root,343.8404192083296,22.62363361317103,202.25362857246355,100.0
Fuselage,137.87475766712083,22.24540621172085,13.994671153351327,76.5080988415452
Tail Fin,133.23888503883867,25.640265540449384,15.02881637171462,78.00039047609056
Wing Root,199.15701513437608,3.019389389800289,243.25304055683605,100.0
Tail Fin,80.04391476163741,8.799843344688329,117.10595640135578,74.47126432774894
Tail Fin,51.40253788351222,25.20543932875385,63.755888290614614,74.1255318988982
Wing Tip,109.58780658927158,24.92530567331642,97.60853946340751,81.96657211081207
Wing Tip,24.2198098219912,2.055946588785413,209.37020651106812,73.61211615095314
Fuselage,290.43949199921656,16.65177757976984,236.22563728525043,100.0
Fuselage,25.569787699862978,13.747816166978838,146.51520475609775,64.93032305363731
Wing Root,264.97683293854004,10.830861090184962,156.21879783364224,90.54179168488702
Wing Tip,308.9724184377001,29.005091783571483,242.6682418833432,100.0
Tail Fin,211.48476082316736,8.89571127798809,131.7163097849147,100.0
Wing Root,197.98676251300367,22.85440853106716,74.06999712132665,78.11026462778756
Fuselage,47.29987144924922,12.864517146040622,32.758403077575586,44.358261727405946
Wing Root,223.0987589427315,7.867453287265978,89.10249482078983,52.25161553283608
Wing Root,210.96902331780694,3.5198289952046746,189.18384298232965,92.69917919219311
Wing Root,157.02460524186824,18.294785331935376,24.530192930884823,47.10373095944525
Fuselage,163.69515958205622,25.6030810325006,89.73542020394098,96.01253996127872
Fuselage,262.98635180937214,27.027843089531473,157.7588012555976,100.0
Fuselage,133.32389779969873,25.42664018238299,121.69897629069156,96.41198277216458
Wing Tip,127.37686465633246,5.929320775481299,190.3305165572834,100.0
Fuselage,91.52444458050968,21.025951524751992,236.33116539479636,100.0
Fuselage,67.70375030266828,29.547307088929767,56.22885432445549,92.51441621270268
Wing Tip,381.3173041446403,10.585040179545455,246.5218965653247,100.0
Wing Root,23.428210343592678,13.651853719896977,205.08053458439775,100.0
Tail Fin,24.584826259430944,15.408275066924926,103.74267126427047,70.51906348723858
Wing Tip,62.14130521578012,28.09413744520006,189.09871279516915,100.0
Wing Root,200.3658419391566,24.485352517816544,29.311251043188456,68.14422743802712
Wing Tip,283.31528302067875,23.076830835998894,232.7038535430427,100.0
Wing Root,22.65591994836353,7.449852733217987,81.02524336896587,37.556429168732045
Wing Root,128.75126549807186,29.496932946863673,162.48046630258233,100.0
Tail Fin,142.1370784258908,12.451882333512996,63.55856099315612,77.14342551732243
Fuselage,80.45644111140824,28.456742223396247,58.59906856066552,97.54926610882362
Wing Tip,116.85562480177705,17.99515760403705,124.86067741373022,85.00704459218576
Tail Fin,99.04918842375822,2.2245106234878715,78.48270238090123,44.647225840672085
Wing Root,154.0481107348786,20.080410789448916,33.96840615567443,60.3920038156105
Wing Root,243.14512522659047,20.109806544869965,107.73699670272565,89.40167567329283
Fuselage,120.10239534218088,17.766256435862182,67.82119178624075,70.18263720929573
Wing Tip,391.82241790875025,12.911728595774196,127.97662425730122,100.0
Tail Fin,192.08245865801072,11.111735926352953,136.35806963192033,97.07666192288245
Tail Fin,195.2922623234158,11.888502601729156,241.84300430452285,100.0
Wing Root,278.7572252933457,25.977411046306106,249.21824926687168,100.0
Fuselage,172.6940688005238,26.393607443447433,54.978677884299906,93.35488545798943
Wing Tip,71.79473450406333,2.335050200007884,206.56221582071555,81.10224435559834
Fuselage,193.06866837581066,25.806804613765927,79.70126547434056,91.56558587251256
Wing Root,78.51211898280518,15.639101805439978,180.26834920877053,100.0
Wing Tip,395.3683896223078,14.814298445078007,48.89515998108696,100.0
Fuselage,185.59215180232073,8.015086866433204,91.21178441501658,57.81889997108979
Fuselage,290.9781291704749,8.813837597216423,50.15384225277427,70.50952177672461
Fuselage,40.89312850326462,1.8882221940705575,9.764772340179887,9.008398935393839
Tail Fin,177.05720222185005,1.2996462439188767,196.95786813403768,90.45918334713548
Fuselage,53.654485472567806,18.480423784647005,144.26582881097332,80.74277892697162
Fuselage,358.6340691612963,10.40658275692527,155.692089733601,84.68250006927622
Wing Tip,32.32231047155565,27.96445928152123,17.374311133787604,42.14442588994504
Fuselage,65.69757874441828,17.60497249340789,74.22481554206652,66.01644547761259
Fuselage,331.22178195370543,21.4155445841282,148.96861172070163,100.0
Tail Fin,70.2631236963024,13.467106782300512,130.06273217987814,83.23908550548379
Wing Tip,38.99049746556787,3.903202638518264,218.07192421919737,89.3587459627414
Wing Root,140.60253315342416,17.340191120223466,227.85087082218135,100.0
Fuselage,253.83428876226088,28.16037350875811,171.52767075132434,100.0
Wing Tip,219.64065601973505,0.9188007169158492,68.11983969706463,93.28645319624908
Wing Tip,278.45198050316026,22.586605113955073,57.219819231914485,100.0
